parent_chembl_id,parent_name,parent_smiles,fragment_smiles,fragment_clean,n_atoms
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[1*]C(=O)[C@@H]([4*])CC(=O)O,[H]C(=O)[C@@H]([H])CC(=O)O,7
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[1*]C(=O)[C@@H]([4*])C[8*],[H]C(=O)[C@@H]([H])C[H],4
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[16*]c1c[nH]c2ccccc12,[H]c1c[nH]c2ccccc12,9
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[4*]C(C)(C)C,[H]C(C)(C)C,4
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[4*][C@@H](C[8*])C(N)=O,[H][C@@H](C[H])C(N)=O,5
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[1*]C(=O)CC[4*],[H]C(=O)CC[H],4
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,[1*]C(=O)[C@@H]([4*])CC[4*],[H]C(=O)[C@@H]([H])CC[H],5
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[8*]C(F)(F)F,[H]C(F)(F)F,4
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[14*]c1cc([16*])ccn1,[H]c1cc([H])ccn1,6
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[16*]c1ccc(Cl)c([16*])c1,[H]c1ccc(Cl)c([H])c1,7
CHEMBL168815,CEVIMELINE,CC1OC2(CS1)CN1CCC2CC1,CC1OC2(CS1)CN1CCC2CC1,CC1OC2(CS1)CN1CCC2CC1,13
CHEMBL167731,PIXANTRONE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,[16*]c1ccc([16*])c2c1C(=O)c1ccncc1C2=O,[H]c1ccc([H])c2c1C(=O)c1ccncc1C2=O,16
CHEMBL167731,PIXANTRONE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,[4*]CCN,[H]CCN,3
CHEMBL1337,NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],[8*]C(F)(F)F,[H]C(F)(F)F,4
CHEMBL1337,NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],[16*]c1ccc([16*])c([N+](=O)[O-])c1,[H]c1ccc([H])c([N+](=O)[O-])c1,9
CHEMBL1337,NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],[15*]C1C(=O)CCCC1=O,[H]C1C(=O)CCCC1=O,8
CHEMBL170988,PHENFORMIN,N=C(N)NC(=N)NCCc1ccccc1,[5*]NC(=N)NC(=N)N,[H]NC(=N)NC(=N)N,7
CHEMBL170988,PHENFORMIN,N=C(N)NC(=N)NCCc1ccccc1,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL354077,AMIFAMPRIDINE,Nc1ccncc1N,Nc1ccncc1N,Nc1ccncc1N,8
CHEMBL354541,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,[8*]C(F)(F)F,[H]C(F)(F)F,4
CHEMBL354541,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,[16*]c1ccccc1[16*],[H]c1ccccc1[H],6
CHEMBL354541,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,[4*]CC(F)(F)F,[H]CC(F)(F)F,5
CHEMBL354541,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL354541,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,[1*]C(=O)C1(CCCC[4*])c2ccccc2-c2ccccc21,[H]C(=O)C1(CCCC[H])c2ccccc2-c2ccccc21,19
CHEMBL354541,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,[5*]N1CCC([15*])CC1,[H]N1CCC([H])CC1,6
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,[8*]CCC,[H]CCC,3
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,[14*]c1nc(O)c2c(C)nc([14*])n2n1,[H]c1nc(O)c2c(C)nc([H])n2n1,11
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,[12*]S(=O)(=O)c1ccc([16*])c([16*])c1,[H]S(=O)(=O)c1ccc([H])c([H])c1,9
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,[5*]N1CCN([5*])CC1,[H]N1CCN([H])CC1,6
CHEMBL1341,METHOXYFLURANE,COC(F)(F)C(Cl)Cl,[4*]C(F)(F)C(Cl)Cl,[H]C(F)(F)C(Cl)Cl,6
CHEMBL1342,OXYBATE,O=C(O)CCCO,O=C(O)CCCO,O=C(O)CCCO,7
CHEMBL1345,GUANETHIDINE MONOSULFATE,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,[5*]NC(=N)N,[H]NC(=N)N,4
CHEMBL1345,GUANETHIDINE MONOSULFATE,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,[5*]N1CCCCCCC1,[H]N1CCCCCCC1,8
CHEMBL1346,DARIFENACIN,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,[5*]N1CC[C@@H]([15*])C1,[H]N1CC[C@@H]([H])C1,5
CHEMBL1346,DARIFENACIN,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1346,DARIFENACIN,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,[16*]c1ccc2c(c1)CCO2,[H]c1ccc2c(c1)CCO2,9
CHEMBL1346,DARIFENACIN,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,[8*]C([8*])([8*])C(N)=O,[H]C([H])([H])C(N)=O,4
CHEMBL175247,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,[4*][C@H](C[8*])CCCCCCCCCCC,[H][C@H](C[H])CCCCCCCCCCC,13
CHEMBL175247,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,[8*]CCCCCC,[H]CCCCCC,6
CHEMBL175247,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,[5*]NC=O,[H]NC=O,3
CHEMBL175247,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,[1*]C(=O)[C@@H]([4*])CC(C)C,[H]C(=O)[C@@H]([H])CC(C)C,7
CHEMBL175247,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,[13*][C@@H]1OC(=O)[C@H]1[15*],[H][C@@H]1OC(=O)[C@H]1[H],5
CHEMBL175691,RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,[7*]CC#N,[H]CC#N,3
CHEMBL175691,RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,[16*]c1ccc(C#N)cc1,[H]c1ccc(C#N)cc1,8
CHEMBL175691,RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,[16*]c1cc(C)c([16*])c(C)c1,[H]c1cc(C)c([H])c(C)c1,8
CHEMBL175691,RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,[14*]c1ccnc([14*])n1,[H]c1ccnc([H])n1,6
CHEMBL1349,VALACYCLOVIR,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,[1*]C(=O)[C@@H](N)C(C)C,[H]C(=O)[C@@H](N)C(C)C,7
CHEMBL1349,VALACYCLOVIR,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,[9*]n1cnc2c(=O)nc(N)[nH]c21,[H]n1cnc2c(=O)nc(N)[nH]c21,11
CHEMBL539423,SPARSENTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,[10*]N1C(=O)C2(CCCC2)N=C1CCCC,[H]N1C(=O)C2(CCCC2)N=C1CCCC,14
CHEMBL539423,SPARSENTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,[14*]c1noc(C)c1C,[H]c1noc(C)c1C,7
CHEMBL539423,SPARSENTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,[16*]c1ccc([16*])c([16*])c1,[H]c1ccc([H])c([H])c1,6
CHEMBL539423,SPARSENTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,[12*]S(=O)(=O)c1ccccc1[16*],[H]S(=O)(=O)c1ccccc1[H],9
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,[14*]c1ccccn1,[H]c1ccccn1,6
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,[5*]N(C)C,[H]N(C)C,3
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,[16*]c1cc2ncc(C#N)c([16*])c2cc1[16*],[H]c1cc2ncc(C#N)c([H])c2cc1[H],12
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,[1*]C(=O)C[7*],[H]C(=O)C[H],3
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,[16*]c1ccc([16*])c(Cl)c1,[H]c1ccc([H])c(Cl)c1,7
CHEMBL1350,TILUDRONIC ACID,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,[16*]c1ccc(Cl)cc1,[H]c1ccc(Cl)cc1,7
CHEMBL1350,TILUDRONIC ACID,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,[11*]SC(P(=O)(O)O)P(=O)(O)O,[H]SC(P(=O)(O)O)P(=O)(O)O,10
CHEMBL178803,BLONANSERIN,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,[14*]c1cc([16*])c2c(n1)CCCCCC2,[H]c1cc([H])c2c(n1)CCCCCC2,12
CHEMBL178803,BLONANSERIN,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,[16*]c1ccc(F)cc1,[H]c1ccc(F)cc1,7
CHEMBL178803,BLONANSERIN,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,[5*]N1CCN([5*])CC1,[H]N1CCN([H])CC1,6
CHEMBL360328,LORCASERIN,C[C@H]1CNCCc2ccc(Cl)cc21,C[C@H]1CNCCc2ccc(Cl)cc21,C[C@H]1CNCCc2ccc(Cl)cc21,13
CHEMBL361812,RAMATROBAN,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,[8*]CCC(=O)O,[H]CCC(=O)O,5
CHEMBL361812,RAMATROBAN,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,[9*]n1c2c(c3ccccc31)C[C@H]([15*])CC2,[H]n1c2c(c3ccccc31)C[C@H]([H])CC2,13
CHEMBL361812,RAMATROBAN,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,[12*]S(=O)(=O)c1ccc(F)cc1,[H]S(=O)(=O)c1ccc(F)cc1,10
CHEMBL1353,SODIUM BICARBONATE,O=C([O-])O.[Na+],O=C([O-])O.[Na+],O=C([O-])O.[Na+],5
CHEMBL1354,SODIUM ACETATE,CC(=O)[O-].[Na+],CC(=O)[O-].[Na+],CC(=O)[O-].[Na+],5
CHEMBL1355,SODIUM CITRATE,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],16
CHEMBL1356,SODIUM BENZOATE,O=C([O-])c1ccccc1.[Na+],[6*]C(=O)[O-],[H]C(=O)[O-],3
CHEMBL1356,SODIUM BENZOATE,O=C([O-])c1ccccc1.[Na+],[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1357,SODIUM LACTATE,CC(O)C(=O)[O-].[Na+],CC(O)C(=O)[O-].[Na+],CC(O)C(=O)[O-].[Na+],7
CHEMBL1358,FULVESTRANT,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,[15*][C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,[H][C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,20
CHEMBL1358,FULVESTRANT,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,[8*]CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F,[H]CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F,21
CHEMBL1359,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,[13*][C@@H]1C[C@H]([15*])CN1,[H][C@@H]1C[C@H]([H])CN1,5
CHEMBL1359,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,[11*]SC1=C(C(=O)O)N2C(=O)[C@H]([15*])[C@H]2[C@H]1C,[H]SC1=C(C(=O)O)N2C(=O)[C@H]([H])[C@H]2[C@H]1C,13
CHEMBL1359,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL1359,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,[8*][C@@H](C)O,[H][C@@H](C)O,3
CHEMBL1359,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,[16*]c1cccc([16*])c1,[H]c1cccc([H])c1,6
CHEMBL174,AMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL174,AMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,[13*][C@@H]1N2C(=O)[C@@H]([15*])[C@H]2SC1(C)C,[H][C@@H]1N2C(=O)[C@@H]([H])[C@H]2SC1(C)C,10
CHEMBL174,AMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL174,AMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,[1*]C(=O)[C@@H]([8*])N,[H]C(=O)[C@@H]([H])N,4
CHEMBL360055,GALLAMINE,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,[16*]c1cccc([16*])c1[16*],[H]c1cccc([H])c1[H],6
CHEMBL1360,ATRACURIUM,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,[16*]c1ccc([16*])c([16*])c1,[H]c1ccc([H])c([H])c1,6
CHEMBL1360,ATRACURIUM,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,[1*]C(=O)CC[4*],[H]C(=O)CC[H],4
CHEMBL1360,ATRACURIUM,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,[4*]CCCCC[4*],[H]CCCCC[H],5
CHEMBL1360,ATRACURIUM,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,[5*][N+]1(C)CCc2cc([16*])c([16*])cc2C1C[8*],[H][N+]1(C)CCc2cc([H])c([H])cc2C1C[H],12
CHEMBL185073,PANCURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,[1*]C(C)=O,[H]C(C)=O,3
CHEMBL185073,PANCURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,[15*][C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H]([15*])[C@@H]([15*])C[C@@H]34)[C@@]2(C)C[C@@H]1[15*],[H][C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H]([H])[C@@H]([H])C[C@@H]34)[C@@]2(C)C[C@@H]1[H],19
CHEMBL185073,PANCURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,[5*][N+]1(C)CCCCC1,[H][N+]1(C)CCCCC1,7
CHEMBL1363,ARFORMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,[4*][C@H](C)C[8*],[H][C@H](C)C[H],3
CHEMBL1363,ARFORMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,[4*]C[C@@H]([8*])O,[H]C[C@@H]([H])O,3
CHEMBL1363,ARFORMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL1363,ARFORMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,[16*]c1ccc(O)c([16*])c1,[H]c1ccc(O)c([H])c1,7
CHEMBL1363,ARFORMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,[5*]NC=O,[H]NC=O,3
CHEMBL1364,PYRIDOXINE,Cc1ncc(CO)c(CO)c1O,[16*]c1cnc(C)c(O)c1[16*],[H]c1cnc(C)c(O)c1[H],8
CHEMBL184412,DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,[4*]CCC[4*],[H]CCC[H],3
CHEMBL184412,DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,[8*]CCCC,[H]CCCC,4
CHEMBL184412,DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL184412,DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,[14*]c1oc2ccc([16*])cc2c1[16*],[H]c1oc2ccc([H])cc2c1[H],9
CHEMBL184412,DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,[12*]S(C)(=O)=O,[H]S(C)(=O)=O,4
CHEMBL363295,TERODILINE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,[4*]C(C)CC([8*])[8*],[H]C(C)CC([H])[H],4
CHEMBL363295,TERODILINE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL363295,TERODILINE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,[4*]C(C)(C)C,[H]C(C)(C)C,4
CHEMBL1368,"SODIUM PHOSPHATE, MONOBASIC",O=P([O-])(O)O.[Na+],O=P([O-])(O)O.[Na+],O=P([O-])(O)O.[Na+],6
CHEMBL186314,SODIUM CARBONATE,O=C([O-])[O-].[Na+].[Na+],O=C([O-])[O-].[Na+].[Na+],O=C([O-])[O-].[Na+].[Na+],6
CHEMBL439849,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,[4*]CCCC[8*],[H]CCCC[H],4
CHEMBL439849,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,[16*]c1c[nH]c2ccc(C#N)cc12,[H]c1c[nH]c2ccc(C#N)cc12,11
CHEMBL439849,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,[14*]c1cc2cc([16*])ccc2o1,[H]c1cc2cc([H])ccc2o1,9
CHEMBL439849,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,[6*]C(N)=O,[H]C(N)=O,3
CHEMBL439849,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,[5*]N1CCN([5*])CC1,[H]N1CCN([H])CC1,6
