canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@H]1O)Cc1ccc(Br)cc1)C(C)(C)C,CHEMBL2030956,Ki,nM,13.0,CHEMBL2366517,Ki,nM,13.0
COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@H]1O)Cc1ccc(-c2ccccc2)cc1)C(C)(C)C,CHEMBL2031099,Ki,nM,12.0,CHEMBL2366517,Ki,nM,12.0
COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@H]1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,CHEMBL2031100,Ki,nM,5.3,CHEMBL2366517,Ki,nM,5.3
COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@H]1O)Cc1ccc(-c2ccncc2)cc1)C(C)(C)C,CHEMBL2031101,Ki,nM,4.2,CHEMBL2366517,Ki,nM,4.2
COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@H]1O)Cc1ccc(-c2ccccn2)cc1)C(C)(C)C,CHEMBL2031102,Ki,nM,6.3,CHEMBL2366517,Ki,nM,6.3
COC(=O)N[C@H](C(=O)NN(CCC1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)CC1O)Cc1ccc(-c2ccncc2)cc1)C(C)(C)C,CHEMBL2031103,Ki,nM,0.8,CHEMBL2366517,Ki,nM,0.8
CC(C)[C@H](NC(=O)C[C@@H](NCc1ccccc1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OCc1ccccc1)C(=O)N[C@@H](C)C(=O)O,CHEMBL2035863,IC50,nM,1090.0,CHEMBL2366517,IC50,nM,1090.0
CC(C)[C@H](NC(=O)C[C@H](NCc1ccccc1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OCc1ccccc1)C(=O)N[C@@H](C)C(=O)O,CHEMBL2035864,IC50,nM,1290.0,CHEMBL2366517,IC50,nM,1290.0
CC(C)[C@H](NC(=O)C[C@@H](N)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)N[C@@H](C)C(=O)O,CHEMBL2035865,IC50,nM,950.0,CHEMBL2366517,IC50,nM,950.0
CC(C)[C@H](NC(=O)C[C@H](N)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)N[C@@H](C)C(=O)O,CHEMBL2035866,IC50,nM,1010.0,CHEMBL2366517,IC50,nM,1010.0
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@@H](NCc1ccccc1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OCc1ccccc1)C(=O)O,CHEMBL2035867,IC50,nM,1020.0,CHEMBL2366517,IC50,nM,1020.0
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](NCc1ccccc1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OCc1ccccc1)C(=O)O,CHEMBL2035868,IC50,nM,760.0,CHEMBL2366517,IC50,nM,760.0
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@@H](N)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)O,CHEMBL2035869,IC50,nM,10000.0,CHEMBL2366517,IC50,nM,10000.0
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](N)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)O,CHEMBL2035870,IC50,nM,10000.0,CHEMBL2366517,IC50,nM,10000.0
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](NCc1ccccc1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)O,CHEMBL2035871,IC50,nM,710.0,CHEMBL2366517,IC50,nM,710.0
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(C/C=C/c1ccccc1)C(=O)N[C@H](C(=O)NC[C@H]1OC(O)[C@H](O)[C@H]1O)C1CCCCC1,CHEMBL2034991,IC50,nM,0.17,CHEMBL2366517,IC50,nM,0.17
O=C(N[C@@H]1Cc2ccccc2[C@@H]1O)C(OCc1ccccc1)[C@H](O)[C@@H](O)C(OCc1ccccc1)C(=O)N[C@@H]1Cc2ccccc2[C@@H]1O,CHEMBL2035872,Ki,nM,1.22,CHEMBL2366517,Ki,nM,1.22
COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1O[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(C)N[C@@H](CC(C)C)C(=O)OC)[C@@H](O)[C@@H]1O,CHEMBL2035873,IC50,nM,2000000.0,CHEMBL2366517,IC50,mM,2.0
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](O)[C@H]21)S(=O)(=O)c1ccc(N)cc1,CHEMBL2041753,IC50,nM,2.9,CHEMBL2366517,IC50,nM,2.9
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](OCc3ccccc3)[C@H]21)S(=O)(=O)c1ccc(N)cc1,CHEMBL2041754,IC50,nM,3.5,CHEMBL2366517,IC50,nM,3.5
COCCO[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3)[C@@H]21,CHEMBL2041756,IC50,nM,2.5,CHEMBL2366517,IC50,nM,2.5
CNc1nc2ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]3CO[C@H]4OC[C@H](OCCOC)[C@H]43)cc2o1,CHEMBL2041942,IC50,nM,1.5,CHEMBL2366517,IC50,nM,1.5
COc1ccc(S(=O)(=O)N(C[C@H]2CCC(=O)N2)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2C[C@@H]3CCO[C@@H]3C2)cc1,CHEMBL502946,Ki,nM,0.44,CHEMBL2366517,Ki,nM,0.44
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O,CHEMBL2046922,IC50,nM,0.6,CHEMBL2366517,IC50,nM,0.6
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,CHEMBL1233644,IC50,nM,0.6,CHEMBL2366517,IC50,nM,0.6
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,CHEMBL2046975,IC50,nM,1.8,CHEMBL2366517,IC50,nM,1.8
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)C(C)C,CHEMBL2046976,IC50,nM,75.0,CHEMBL2366517,IC50,nM,75.0
O=C(COc1ccccc1)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1,CHEMBL2046977,IC50,nM,614.0,CHEMBL2366517,IC50,nM,614.0
CC[C@H](NC(=O)COc1ccccc1C)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1C,CHEMBL2046978,IC50,nM,655.0,CHEMBL2366517,IC50,nM,655.0
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1,CHEMBL2046979,IC50,nM,85.0,CHEMBL2366517,IC50,nM,85.0
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1c(C)cccc1C,CHEMBL2046980,IC50,nM,9.6,CHEMBL2366517,IC50,nM,9.6
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCCN1C(=O)COc1c(C)cccc1C,CHEMBL2046981,IC50,nM,175.0,CHEMBL2366517,IC50,nM,175.0
CC(=O)c1ccc(OCC(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H]2CCCN2C(=O)COc2ccc(C(C)=O)cc2)cc1,CHEMBL2046982,IC50,nM,116000.0,CHEMBL2366517,IC50,uM,116.0
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H]1CCCN1C(=O)COc1c(C)cccc1C,CHEMBL2046449,IC50,nM,3300.0,CHEMBL2366517,IC50,uM,3.3
Cc1cccc(C)c1OCC(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1c(C)cccc1C,CHEMBL2046983,IC50,nM,290000.0,CHEMBL2366517,IC50,uM,290.0
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,CHEMBL2046984,IC50,nM,6.0,CHEMBL2366517,IC50,nM,6.0
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C,CHEMBL2046985,IC50,nM,28.0,CHEMBL2366517,IC50,nM,28.0
O=C1N(Cc2ccc(CO)cc2)[C@H](COc2ccccc2)[C@H](O)[C@@H](O)[C@@H](COc2ccccc2)N1Cc1ccc(CO)cc1,CHEMBL354502,Kd,nM,6.95,CHEMBL2366517,Kd,nM,6.95
CNC(=O)[C@@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H](C(=O)NC)C(C)C)C(C)C,CHEMBL105459,Kd,nM,10.8,CHEMBL2366517,Kd,nM,10.8
C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,CHEMBL186141,Inhibition,%,,CHEMBL2366517,INH,,
C=C1CC[C@@H]2[C@]3(C)COC(c4cccc([N+](=O)[O-])c4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,CHEMBL2088490,Inhibition,%,,CHEMBL2366517,INH,,
C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1OC(=O)c1ccc(Cl)nc1Cl,CHEMBL2088492,Inhibition,%,,CHEMBL2366517,INH,,
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,CHEMBL187266,IC50,nM,59200.0,CHEMBL2366517,IC50,uM,59.2
COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,CHEMBL2146517,IC50,nM,103500.0,CHEMBL2366517,IC50,uM,103.5
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,CHEMBL187460,IC50,nM,69600.0,CHEMBL2366517,IC50,uM,69.6
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,CHEMBL363535,IC50,nM,45900.0,CHEMBL2366517,IC50,uM,45.9
Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,CHEMBL227075,IC50,nM,50600.0,CHEMBL2366517,IC50,uM,50.6
CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,CHEMBL45830,IC50,nM,147600.0,CHEMBL2366517,IC50,uM,147.6
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,CHEMBL215254,Inhibition,%,,CHEMBL2366517,INH,,
Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.O,CHEMBL2103841,Ki,nM,628.0,CHEMBL2366517,Ki,nM,628.0
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,CHEMBL1639,Ki,nM,76.5,CHEMBL2366517,Ki,nM,76.5
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H]1CCC(=O)N1)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165893,Ki,nM,0.027,CHEMBL2366517,Ki,nM,0.027
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165892,Ki,nM,42.11,CHEMBL2366517,Ki,nM,42.11
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCOC1=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165891,Ki,nM,0.017,CHEMBL2366517,Ki,nM,0.017
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCNC1=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165890,Ki,nM,0.217,CHEMBL2366517,Ki,nM,0.217
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H](C)C(=O)OC)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165889,Ki,nM,3.345,CHEMBL2366517,Ki,nM,3.345
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)OC(C)(C)C)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165888,Ki,nM,1.29,CHEMBL2366517,Ki,nM,1.29
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CCC(C)=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165887,Ki,nM,3.375,CHEMBL2366517,Ki,nM,3.375
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)C(Cl)Cl)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165886,Ki,nM,0.001,CHEMBL2366517,Ki,nM,0.001
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)C(F)(F)F)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165885,Ki,nM,19.67,CHEMBL2366517,Ki,nM,19.67
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CC(=O)OC)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165884,Ki,nM,11.39,CHEMBL2366517,Ki,nM,11.39
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H]1CCC(=O)N1)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165883,Ki,nM,0.624,CHEMBL2366517,Ki,nM,0.624
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165882,Ki,nM,65.89,CHEMBL2366517,Ki,nM,65.89
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCOC1=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165881,Ki,nM,0.008,CHEMBL2366517,Ki,nM,0.008
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCNC1=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165880,Ki,nM,0.398,CHEMBL2366517,Ki,nM,0.398
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H](C)C(=O)OC)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165908,Ki,nM,0.406,CHEMBL2366517,Ki,nM,0.406
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)OC(C)(C)C)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165907,Ki,nM,2.955,CHEMBL2366517,Ki,nM,2.955
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CCC(C)=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165906,Ki,nM,6.98,CHEMBL2366517,Ki,nM,6.98
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165905,Ki,nM,31.44,CHEMBL2366517,Ki,nM,31.44
CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CC(=O)OC)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165904,Ki,nM,17.24,CHEMBL2366517,Ki,nM,17.24
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H]1CCC(=O)N1)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165903,Ki,nM,0.003,CHEMBL2366517,Ki,nM,0.003
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165902,Ki,nM,121.5,CHEMBL2366517,Ki,nM,121.5
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCOC1=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165901,Ki,nM,0.005,CHEMBL2366517,Ki,nM,0.005
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCNC1=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165900,Ki,nM,0.005,CHEMBL2366517,Ki,nM,0.005
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H](C)C(=O)OC)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165899,Ki,nM,1.392,CHEMBL2366517,Ki,nM,1.392
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)OC(C)(C)C)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165898,Ki,nM,0.23,CHEMBL2366517,Ki,nM,0.23
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CCC(C)=O)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165897,Ki,nM,0.303,CHEMBL2366517,Ki,nM,0.303
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)C(Cl)Cl)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165896,Ki,nM,0.06,CHEMBL2366517,Ki,nM,0.06
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)C(F)(F)F)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165895,Ki,nM,9.13,CHEMBL2366517,Ki,nM,9.13
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CC(=O)OC)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165894,Ki,nM,0.59,CHEMBL2366517,Ki,nM,0.59
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H]1CCC(=O)N1)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165919,Ki,nM,0.055,CHEMBL2366517,Ki,nM,0.055
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165918,Ki,nM,35.11,CHEMBL2366517,Ki,nM,35.11
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCOC1=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165917,Ki,nM,0.003,CHEMBL2366517,Ki,nM,0.003
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCNC1=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165916,Ki,nM,0.048,CHEMBL2366517,Ki,nM,0.048
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC[C@@H](C)C(=O)OC)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165915,Ki,nM,0.028,CHEMBL2366517,Ki,nM,0.028
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)OC(C)(C)C)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165914,Ki,nM,2.01,CHEMBL2366517,Ki,nM,2.01
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CCC(C)=O)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165913,Ki,nM,0.426,CHEMBL2366517,Ki,nM,0.426
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)C(Cl)Cl)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165912,Ki,nM,0.003,CHEMBL2366517,Ki,nM,0.003
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165911,Ki,nM,11.95,CHEMBL2366517,Ki,nM,11.95
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)CC(=O)OC)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2165910,Ki,nM,0.873,CHEMBL2366517,Ki,nM,0.873
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)S(=O)(=O)c1ccc2ncsc2c1,CHEMBL2165909,Ki,nM,0.243,CHEMBL2366517,Ki,nM,0.243
COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@H](C(=O)NNC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C)cc2c1)C(C)C)C(C)C,CHEMBL2164407,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@H](C(=O)NNC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C)cc2c1)C(=O)NNC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,CHEMBL2164408,Inhibition,%,,CHEMBL2366517,INH,,
COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)NNC(=O)NNC(=O)N[C@H](C(N)=O)C(C)C)cc2c1)C(C)C)C(C)C,CHEMBL2164409,Inhibition,%,,CHEMBL2366517,INH,,
COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)OC)C(C)C)C(C)C)cc2c1)C(C)C)C(C)C,CHEMBL412382,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@H](NC(=O)NNC(=O)NNC(=O)CCCOc1ccc2ccc(OCCCC(=O)NNC(=O)NNC(=O)N[C@H](C(N)=O)C(C)C)cc2c1)C(N)=O,CHEMBL2164074,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)O)cc2c1)C(=O)NNC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,CHEMBL2164406,Inhibition,%,0.0,CHEMBL2366517,INH,%,0.0
CC(=O)NNC(=O)NNC(=O)[C@H](CCCCNC(=O)CCCOc1ccc2ccc(OCCCC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NNC(=O)NNC(C)=O)cc2c1)NC(=O)OC(C)(C)C,CHEMBL2164405,Inhibition,%,0.0,CHEMBL2366517,INH,%,0.0
CC(=O)NNC(=O)NNC(=O)CCNC(=O)CCCOc1ccc2ccc(OCCCC(=O)NCCC(=O)NNC(=O)NNC(C)=O)cc2c1,CHEMBL2164077,Inhibition,%,0.0,CHEMBL2366517,INH,%,0.0
CC(=O)NNC(=O)NNC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@H](C(=O)NNC(=O)NNC(C)=O)C(C)C)cc2c1)C(C)C,CHEMBL2163354,Inhibition,%,21.0,CHEMBL2366517,INH,%,21.0
CNC(=O)NNC(=O)NNC(=O)CCCOc1ccc2ccc(OCCCC(=O)NNC(=O)NNC(=O)NC)cc2c1,CHEMBL2164076,Inhibition,%,13.0,CHEMBL2366517,INH,%,13.0
COC(=O)CCNC(=O)NNC(=O)NNC(=O)CCCOc1ccc2ccc(OCCCC(=O)NNC(=O)NNC(=O)NCCC(=O)OC)cc2c1,CHEMBL2164075,Inhibition,%,0.0,CHEMBL2366517,INH,%,0.0
O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)Nc1ccccc1N2,CHEMBL2177557,Ki,nM,12.0,CHEMBL2366517,Ki(app),nM,12.0
O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(c4ccccc4)C3)C1c1ccccc1)c1ccccc1N2,CHEMBL2177556,Ki,nM,12.0,CHEMBL2366517,Ki(app),nM,12.0
CC1(C)CC(=O)C2=C(C1)Nc1ccccc1NC2c1ccccc1,CHEMBL2180492,Ki,nM,12.0,CHEMBL2366517,Ki(app),nM,12.0
CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2c1ccccc1,CHEMBL2180490,Ki,nM,12.0,CHEMBL2366517,Ki(app),nM,12.0
CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(F)(F)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2c1ccccc1,CHEMBL2180491,Ki,nM,12.0,CHEMBL2366517,Ki(app),nM,12.0
CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)[C@H]1c1ccccc1)[C@H]2c1ccccc1,CHEMBL2180489,Ki,nM,12.0,CHEMBL2366517,Ki(app),nM,12.0
